annotations,split,image_id,panoid,heading,gsv_image_path
[],train,image510036,510036,55,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_510036_55.jpg
[],train,image373616,373616,126,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_373616_126.jpg
[],train,image466556,466556,22,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_466556_22.jpg
[],train,image470710,470710,49,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_470710_49.jpg
[],train,image467757,467757,87,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_467757_87.jpg
[],train,image411081,411081,268,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_411081_268.jpg
[],train,image535067,535067,252,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_535067_252.jpg
[],train,image427245,427245,244,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_427245_244.jpg
[],train,image361410,361410,217,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_361410_217.jpg
[],train,image326526,326526,130,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_326526_130.jpg
[],train,image502887,502887,3,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_502887_3.jpg
[],train,image338285,338285,131,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_338285_131.jpg
[],train,image382728,382728,96,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_382728_96.jpg
[],train,image477906,477906,181,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_477906_181.jpg
[],train,image381732,381732,32,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_381732_32.jpg
[],train,image451075,451075,166,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_451075_166.jpg
[],train,image381471,381471,81,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_381471_81.jpg
[],train,image362419,362419,100,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_362419_100.jpg
[],train,image408071,408071,256,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_408071_256.jpg
[],train,image546021,546021,249,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_546021_249.jpg
[],train,image388589,388589,98,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_388589_98.jpg
[],train,image367049,367049,81,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_367049_81.jpg
[],train,image435067,435067,41,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_435067_41.jpg
[],train,image414989,414989,73,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_414989_73.jpg
[],train,image389735,389735,0,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_389735_0.jpg
[],train,image324682,324682,101,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_324682_101.jpg
[],train,image588222,588222,41,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_588222_41.jpg
[],train,image345893,345893,9,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_345893_9.jpg
[],train,image389427,389427,58,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_389427_58.jpg
[],train,image484697,484697,76,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_484697_76.jpg
[],train,image576773,576773,22,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_576773_22.jpg
[],train,image424421,424421,102,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_424421_102.jpg
[],train,image388906,388906,16,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_388906_16.jpg
[],train,image341285,341285,94,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_341285_94.jpg
[],train,image595246,595246,175,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_595246_175.jpg
[],train,image337344,337344,85,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_337344_85.jpg
[],train,image323077,323077,169,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_323077_169.jpg
[],train,image542615,542615,257,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_542615_257.jpg
[],train,image422692,422692,147,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_422692_147.jpg
[],train,image531104,531104,216,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_531104_216.jpg
[],train,image500686,500686,14,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_500686_14.jpg
[],train,image424744,424744,268,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_424744_268.jpg
[],train,image495911,495911,242,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_495911_242.jpg
[],train,image359936,359936,166,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_359936_166.jpg
[],train,image367613,367613,167,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_367613_167.jpg
[],train,image570841,570841,17,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_570841_17.jpg
[],train,image491350,491350,134,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_491350_134.jpg
[],train,image422265,422265,157,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_422265_157.jpg
[],train,image380277,380277,42,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_380277_42.jpg
[],train,image461159,461159,2,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_461159_2.jpg
[],train,image447134,447134,13,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_447134_13.jpg
[],train,image534103,534103,20,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_train/strtV_image_534103_20.jpg
[],valid,image522320,522320,132,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_522320_132.jpg
[],valid,image558842,558842,66,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_558842_66.jpg
[],valid,image428539,428539,24,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_428539_24.jpg
[],valid,image568596,568596,114,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_568596_114.jpg
[],valid,image367729,367729,177,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_367729_177.jpg
[],valid,image377062,377062,245,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_377062_245.jpg
[],valid,image395343,395343,116,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_395343_116.jpg
[],valid,image436747,436747,62,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_436747_62.jpg
[],valid,image570981,570981,22,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_570981_22.jpg
[],valid,image371990,371990,45,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_371990_45.jpg
[],valid,image502068,502068,57,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_502068_57.jpg
[],valid,image599266,599266,130,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_599266_130.jpg
[],valid,image394934,394934,1,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_394934_1.jpg
[],valid,image441306,441306,79,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_441306_79.jpg
[],valid,image352473,352473,168,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_352473_168.jpg
[],valid,image403637,403637,95,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_403637_95.jpg
[],valid,image346011,346011,77,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_346011_77.jpg
[],valid,image546378,546378,14,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_546378_14.jpg
[],valid,image558866,558866,188,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_558866_188.jpg
[],valid,image565123,565123,72,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_565123_72.jpg
[],valid,image350030,350030,136,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_350030_136.jpg
[],valid,image574704,574704,102,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_574704_102.jpg
[],valid,image479331,479331,102,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_479331_102.jpg
[],valid,image595862,595862,64,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_595862_64.jpg
[],valid,image438368,438368,84,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_438368_84.jpg
[],valid,image530997,530997,32,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_530997_32.jpg
[],valid,image479229,479229,49,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_479229_49.jpg
[],valid,image549263,549263,5,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_549263_5.jpg
[],valid,image452485,452485,7,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_452485_7.jpg
[],valid,image398068,398068,163,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_398068_163.jpg
[],valid,image352692,352692,64,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_352692_64.jpg
[],valid,image477023,477023,53,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_477023_53.jpg
[],valid,image448902,448902,155,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_448902_155.jpg
[],valid,image355309,355309,255,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_355309_255.jpg
[],valid,image578108,578108,29,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_578108_29.jpg
[],valid,image420531,420531,203,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_420531_203.jpg
[],valid,image475831,475831,90,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_475831_90.jpg
[],valid,image354054,354054,6,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_354054_6.jpg
[],valid,image490145,490145,92,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_490145_92.jpg
[],valid,image397260,397260,143,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_397260_143.jpg
[],valid,image592800,592800,192,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_592800_192.jpg
[],valid,image505291,505291,265,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_505291_265.jpg
[],valid,image410157,410157,170,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_410157_170.jpg
[],valid,image367730,367730,19,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_367730_19.jpg
[],valid,image466359,466359,10,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_466359_10.jpg
[],valid,image558818,558818,1,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_558818_1.jpg
[],valid,image525395,525395,184,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_525395_184.jpg
[],valid,image376164,376164,116,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_376164_116.jpg
[],valid,image538327,538327,70,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_538327_70.jpg
[],valid,image404796,404796,78,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_404796_78.jpg
[],valid,image361444,361444,7,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_361444_7.jpg
[],valid,image545042,545042,218,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_545042_218.jpg
[],valid,image365621,365621,222,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_365621_222.jpg
[],valid,image517209,517209,141,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_517209_141.jpg
[],valid,image517108,517108,131,/home/hinux/Desktop/project04/checking_folder/filtered_img_camera/no_camera_valid/strtV_image_517108_131.jpg
